label,img_id,confidence,xmin,ymin,xmax,ymax
barrier,20200829153758943.mp4_96,0.7856449999999999,529.0,602.0,549.0,628.0
coast,20200829155313476.mp4_53,0.475342,0.0,223.0,1920.0,471.0
coast,20200829160701219_1.mp4_218,0.518066,710.0,308.0,1920.0,501.0
coast,20200829163250129_1.mp4_134,0.538086,0.0,459.0,1560.0,595.0
barrier,20200829163250129_1.mp4_134,0.430176,848.0,580.0,882.0,592.0
barrier,20200829153758943.mp4_70,0.766113,1207.0,348.0,1265.0,371.0
barrier,20200829153758943.mp4_70,0.848633,1022.0,337.0,1064.0,373.0
barrier,20200829160701219_1.mp4_47,0.184937,1052.0,459.0,1062.0,468.0
barrier,20200829160701219_1.mp4_47,0.21643099999999998,1041.0,458.0,1051.0,467.0
barrier,20200829160701219_1.mp4_47,0.240723,1020.0,457.0,1028.0,466.0
barrier,20200829160701219_1.mp4_47,0.358154,1184.0,463.0,1194.0,473.0
barrier,20200829160701219_1.mp4_47,0.53125,1213.0,464.0,1225.0,474.0
barrier,20200829160701219_1.mp4_47,0.647949,556.0,440.0,642.0,476.0
barrier,20200829160701219_1.mp4_258,0.790039,876.0,392.0,894.0,407.0
coast,20200829163250129_1.mp4_122,0.348877,94.0,378.0,1920.0,663.0
coast,20200829155313476.mp4_119,0.492676,0.0,346.0,1617.0,469.0
coast,20200829155313476.mp4_85,0.194824,15.0,329.0,805.0,392.0
barrier,20200829155313476.mp4_85,0.375,420.0,356.0,446.0,400.0
coast,20200829160701219_1.mp4_33,0.45605500000000004,396.0,142.0,1821.0,364.0
barrier,20200829160701219_1.mp4_33,0.243652,460.0,337.0,508.0,373.0
barrier,20200829153758943.mp4_158,0.20861799999999997,1363.0,404.0,1385.0,416.0
barrier,20200829153758943.mp4_158,0.2323,598.0,420.0,636.0,454.0
barrier,20200829153758943.mp4_158,0.270996,739.0,424.0,771.0,444.0
coast,20200829153758943.mp4_158,0.40429699999999996,694.0,327.0,1920.0,456.0
barrier,20200829153758943.mp4_158,0.596191,793.0,420.0,817.0,448.0
barrier,20200829153758943.mp4_158,0.7714840000000001,138.0,437.0,166.0,461.0
coast,20200829163250129_1.mp4_52,0.483887,31.0,366.0,1920.0,511.0
barrier,20200829155313476.mp4_18,0.703613,1891.0,574.0,1920.0,606.0
barrier,20200829155313476.mp4_135,0.207275,185.0,439.0,517.0,555.0
coast,20200829155313476.mp4_135,0.378418,288.0,282.0,1892.0,503.0
coast,20200829153758943.mp4_100,0.36645500000000003,1362.0,452.0,1920.0,509.0
barrier,20200829153758943.mp4_100,0.47168000000000004,992.0,423.0,1005.0,436.0
barrier,20200829153758943.mp4_100,0.518555,406.0,383.0,420.0,395.0
barrier,20200829153758943.mp4_100,0.530273,980.0,422.0,992.0,434.0
barrier,20200829153758943.mp4_100,0.584961,449.0,364.0,467.0,394.0
barrier,20200829153758943.mp4_100,0.635254,1013.0,427.0,1025.0,438.0
barrier,20200829153758943.mp4_100,0.658203,483.0,367.0,499.0,397.0
barrier,20200829153758943.mp4_100,0.702148,370.0,359.0,398.0,394.0
barrier,20200829153758943.mp4_100,0.7075199999999999,1055.0,430.0,1069.0,440.0
barrier,20200829153758943.mp4_100,0.708496,960.0,421.0,973.0,434.0
barrier,20200829153758943.mp4_100,0.726562,738.0,391.0,756.0,419.0
barrier,20200829153758943.mp4_100,0.7539060000000001,338.0,357.0,358.0,388.0
barrier,20200829153758943.mp4_100,0.762695,655.0,386.0,673.0,412.0
barrier,20200829153758943.mp4_100,0.767578,615.0,380.0,635.0,411.0
barrier,20200829153758943.mp4_100,0.772461,527.0,372.0,549.0,404.0
barrier,20200829153758943.mp4_100,0.7827149999999999,780.0,393.0,800.0,422.0
barrier,20200829153758943.mp4_100,0.786621,697.0,387.0,719.0,415.0
barrier,20200829153758943.mp4_44,0.493408,1822.0,408.0,1836.0,422.0
barrier,20200829153758943.mp4_44,0.725586,1032.0,420.0,1108.0,466.0
barrier,20200829153758943.mp4_44,0.770996,1331.0,429.0,1355.0,441.0
barrier,20200829153758943.mp4_44,0.8168949999999999,856.0,403.0,908.0,464.0
barrier,20200829160701219_1.mp4_37,0.151489,282.0,533.0,290.0,540.0
barrier,20200829160701219_1.mp4_37,0.200439,386.0,528.0,394.0,536.0
barrier,20200829160701219_1.mp4_37,0.204956,505.0,522.0,513.0,532.0
coast,20200829160701219_1.mp4_37,0.269287,1559.0,440.0,1920.0,498.0
barrier,20200829160701219_1.mp4_37,0.322754,560.0,522.0,568.0,530.0
barrier,20200829160701219_1.mp4_37,0.397217,391.0,528.0,401.0,538.0
barrier,20200829160701219_1.mp4_37,0.43994099999999997,194.0,534.0,206.0,546.0
barrier,20200829160701219_1.mp4_37,0.676758,496.0,520.0,508.0,532.0
barrier,20200829160701219_1.mp4_37,0.695312,460.0,522.0,470.0,532.0
barrier,20200829160701219_1.mp4_37,0.768066,834.0,510.0,965.0,558.0
coast,20200829163250129_1.mp4_206,0.373291,0.0,10.0,1853.0,493.0
barrier,20200829163250129_1.mp4_206,0.621582,1032.0,478.0,1056.0,492.0
barrier,20200829163250129_1.mp4_240,0.17541500000000002,1867.0,552.0,1893.0,579.0
coast,20200829163250129_1.mp4_240,0.299561,8.0,87.0,1920.0,540.0
barrier,20200829163250129_1.mp4_240,0.46166999999999997,1490.0,516.0,1524.0,544.0
barrier,20200829163250129_1.mp4_240,0.696289,1313.0,498.0,1423.0,536.0
barrier,20200829163250129_1.mp4_240,0.6987300000000001,1586.0,508.0,1656.0,536.0
barrier,20200829163250129_1.mp4_240,0.762207,398.0,536.0,422.0,548.0
barrier,20200829163250129_1.mp4_167,0.15246600000000002,926.0,508.0,964.0,524.0
barrier,20200829163250129_1.mp4_167,0.37915,125.0,434.0,153.0,454.0
barrier,20200829163250129_1.mp4_167,0.42480500000000004,908.0,511.0,932.0,523.0
coast,20200829163250129_1.mp4_167,0.455322,632.0,360.0,1904.0,564.0
barrier,20200829153758943.mp4_65,0.7016600000000001,1346.0,487.0,1418.0,528.0
barrier,20200829153758943.mp4_65,0.757812,1465.0,500.0,1513.0,522.0
coast,20200829163250129_1.mp4_272,0.547363,0.0,12.0,1738.0,573.0
barrier,20200829163250129_1.mp4_272,0.17114300000000002,472.0,380.0,708.0,499.0
barrier,20200829163250129_1.mp4_272,0.303223,1380.0,382.0,1648.0,490.0
barrier,20200829163250129_1.mp4_272,0.4104,671.0,412.0,1238.0,572.0
barrier,20200829163250129_1.mp4_272,0.43261700000000003,1652.0,385.0,1892.0,484.0
barrier,20200829163250129_1.mp4_272,0.557129,213.0,369.0,560.0,486.0
coast,20200829160701219_1.mp4_113,0.356689,0.0,471.0,1121.0,569.0
coast,20200829160701219_1.mp4_23,0.412354,0.0,354.0,1868.0,483.0
barrier,20200829160701219_1.mp4_23,0.22229000000000002,382.0,443.0,400.0,458.0
barrier,20200829160701219_1.mp4_253,0.550293,1063.0,404.0,1077.0,418.0
barrier,20200829163250129_1.mp4_188,0.14599600000000001,1842.0,444.0,1916.0,502.0
coast,20200829163250129_1.mp4_188,0.384033,356.0,282.0,1694.0,528.0
barrier,20200829163250129_1.mp4_188,0.604492,1279.0,482.0,1349.0,508.0
coast,20200829155313476.mp4_54,0.46972700000000006,307.0,343.0,1327.0,506.0
barrier,20200829163250129_1.mp4_259,0.139771,826.0,419.0,1028.0,496.0
barrier,20200829163250129_1.mp4_259,0.143066,178.0,383.0,966.0,528.0
coast,20200829163250129_1.mp4_259,0.354004,1.0,17.0,1920.0,528.0
barrier,20200829163250129_1.mp4_259,0.216675,1007.0,412.0,1181.0,481.0
barrier,20200829163250129_1.mp4_259,0.322754,1104.0,390.0,1332.0,472.0
barrier,20200829163250129_1.mp4_259,0.36181599999999997,58.0,420.0,312.0,512.0
barrier,20200829163250129_1.mp4_259,0.6152340000000001,1463.0,420.0,1543.0,453.0
coast,20200829163250129_1.mp4_267,0.35131799999999996,0.0,16.0,1918.0,480.0
barrier,20200829163250129_1.mp4_267,0.24987800000000002,1137.0,380.0,1387.0,482.0
barrier,20200829163250129_1.mp4_267,0.251709,100.0,391.0,638.0,586.0
barrier,20200829163250129_1.mp4_267,0.300537,642.0,395.0,1060.0,511.0
barrier,20200829163250129_1.mp4_267,0.351074,1820.0,398.0,1882.0,422.0
barrier,20200829163250129_1.mp4_267,0.48413100000000003,922.0,376.0,1202.0,488.0
barrier,20200829163250129_1.mp4_267,0.553711,1346.0,324.0,1792.0,459.0
